row_type,subject,subject_kind,triple_count,rdf_types,labels,subject_iri,subject_curie,ont:fullName,rdf:type,rdfs:label,label,ont:issuanceSignerRole,ont:issuanceSignerCpf,ont:registrationSignerRole,ont:registrationSignerCpf,ont:hasSignatureRole,ont:signatureDateTime,ont:institutionallySignedBy,ont:certifiedBy,ont:hasSignatureFormat,ont:hasTimestamp,ont:timestampDateTime,ont:validationCodeValue,ont:awardsTitle,ont:hasAddress,ont:conclusionDate,ont:identifier,ont:courseName,ont:awardsDegree,ont:hasQualification,ont:codeEmec,ont:workloadHours,ont:emphasis,ont:hasModeOfDelivery,ont:hasEmecProcessingInfo,ont:otherAwardedTitle,ont:hasRegistration,ont:environment,ont:issuedBy,ont:version,ont:issueDate,ont:isAccessibleVia,ont:hasSignature,ont:hasStatus,ont:hasValidationCode,ont:hasIssuanceSigner,ont:hasAcademicDocumentation,ont:hasTranscript,ont:registeredBy,ont:hasHolder,ont:hasProgram,ont:nationality,ont:hasBirthPlace,ont:cpf,ont:hasIssuanceResponsibilitySigner,ont:federativeUnit,ont:countryName,ont:streetAddress,ont:postalCode,ont:municipality,ont:qualificationName,ont:qualificationDate,ont:cnpj,ont:institutionMecCode,ont:birthFederativeUnitCode,ont:birthMunicipalityName,ont:ibgeMunicipalityCode,ont:foreignBirthMunicipalityName,ont:registrySequence,ont:registrationDate,ont:hasRegistrationResponsible,ont:registrationNumber,ont:registrationAdditionalInformation,ont:academicDocumentationRequestId,ont:registryPage,ont:registryBook,ont:diplomaExpeditionDate,ont:degreeConferralDate,ont:diplomaProcessNumber,ont:hasRegistrationSigner,ont:responsibleName,ont:responsibleCpf,ont:responsibleInternalId,ont:issuanceResponsibilitySignerCpf,ont:issuanceResponsibilitySignerDesignationAct,ont:issuanceResponsibilitySignerName,ont:issuanceResponsibilitySignerRole,ont:emecRegistrationDate,ont:emecProcessType,ont:emecProcessNumber,ont:emecProtocolDate,dcterms:description,dcterms:created,dcterms:title,owl:imports,rdfs:comment,dcterms:source
entity,rec:diplomaLote018,iri,18,ont:DiplomaDigital,Diploma 020,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote018,rec:diplomaLote018,,ont:DiplomaDigital,Diploma 020,Diploma 020,,,,,,,,,,,,,,,,urn:fake:diploma:020,,,,,,,,,,rec:registroLote018,producao,rec:iesEmissoraLote08,1.05,2026-04-06,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote018,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0776,rec:assinanteEmissaoLote018,rec:documentacaoAcademicaLote018,rec:historicoLote018,rec:iesRegistradoraLote02,rec:diplomadoLote018,rec:cursoLote018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote019,iri,18,ont:DiplomaDigital,Diploma 021,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote019,rec:diplomaLote019,,ont:DiplomaDigital,Diploma 021,Diploma 021,,,,,,,,,,,,,,,,urn:fake:diploma:021,,,,,,,,,,rec:registroLote019,homologacao,rec:iesEmissoraLote09,1.05,2026-04-09,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote019,ont:Revogado,CODIGO-VALIDACAO-FICTICIO-0777,rec:assinanteEmissaoLote019,rec:documentacaoAcademicaLote019,rec:historicoLote019,rec:iesRegistradoraLote03,rec:diplomadoLote019,rec:cursoLote019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote020,iri,18,ont:DiplomaDigital,Diploma 022,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote020,rec:diplomaLote020,,ont:DiplomaDigital,Diploma 022,Diploma 022,,,,,,,,,,,,,,,,urn:fake:diploma:022,,,,,,,,,,rec:registroLote020,producao,rec:iesEmissoraLote10,1.05,2026-04-12,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote020,ont:Anulado,CODIGO-VALIDACAO-FICTICIO-0778,rec:assinanteEmissaoLote020,rec:documentacaoAcademicaLote020,rec:historicoLote020,rec:iesRegistradoraLote04,rec:diplomadoLote020,rec:cursoLote020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote021,iri,18,ont:DiplomaDigital,Diploma 023,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote021,rec:diplomaLote021,,ont:DiplomaDigital,Diploma 023,Diploma 023,,,,,,,,,,,,,,,,urn:fake:diploma:023,,,,,,,,,,rec:registroLote021,homologacao,rec:iesEmissoraLote01,1.05,2026-04-15,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote021,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0779,rec:assinanteEmissaoLote021,rec:documentacaoAcademicaLote021,rec:historicoLote021,rec:iesRegistradoraLote05,rec:diplomadoLote021,rec:cursoLote021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote022,iri,18,ont:DiplomaDigital,Diploma 024,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote022,rec:diplomaLote022,,ont:DiplomaDigital,Diploma 024,Diploma 024,,,,,,,,,,,,,,,,urn:fake:diploma:024,,,,,,,,,,rec:registroLote022,producao,rec:iesEmissoraLote02,1.05,2026-04-18,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote022,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0780,rec:assinanteEmissaoLote022,rec:documentacaoAcademicaLote022,rec:historicoLote022,rec:iesRegistradoraLote06,rec:diplomadoLote022,rec:cursoLote022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote023,iri,18,ont:DiplomaDigital,Diploma 025,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote023,rec:diplomaLote023,,ont:DiplomaDigital,Diploma 025,Diploma 025,,,,,,,,,,,,,,,,urn:fake:diploma:025,,,,,,,,,,rec:registroLote023,homologacao,rec:iesEmissoraLote03,1.05,2026-04-21,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote023,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0781,rec:assinanteEmissaoLote023,rec:documentacaoAcademicaLote023,rec:historicoLote023,rec:iesRegistradoraLote07,rec:diplomadoLote023,rec:cursoLote023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote024,iri,18,ont:DiplomaDigital,Diploma 026,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote024,rec:diplomaLote024,,ont:DiplomaDigital,Diploma 026,Diploma 026,,,,,,,,,,,,,,,,urn:fake:diploma:026,,,,,,,,,,rec:registroLote024,producao,rec:iesEmissoraLote04,1.05,2026-04-24,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote024,ont:Revogado,CODIGO-VALIDACAO-FICTICIO-0782,rec:assinanteEmissaoLote024,rec:documentacaoAcademicaLote024,rec:historicoLote024,rec:iesRegistradoraLote08,rec:diplomadoLote024,rec:cursoLote024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote025,iri,18,ont:DiplomaDigital,Diploma 027,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote025,rec:diplomaLote025,,ont:DiplomaDigital,Diploma 027,Diploma 027,,,,,,,,,,,,,,,,urn:fake:diploma:027,,,,,,,,,,rec:registroLote025,homologacao,rec:iesEmissoraLote05,1.05,2026-04-27,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote025,ont:Anulado,CODIGO-VALIDACAO-FICTICIO-0783,rec:assinanteEmissaoLote025,rec:documentacaoAcademicaLote025,rec:historicoLote025,rec:iesRegistradoraLote01,rec:diplomadoLote025,rec:cursoLote025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote026,iri,18,ont:DiplomaDigital,Diploma 028,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote026,rec:diplomaLote026,,ont:DiplomaDigital,Diploma 028,Diploma 028,,,,,,,,,,,,,,,,urn:fake:diploma:028,,,,,,,,,,rec:registroLote026,producao,rec:iesEmissoraLote06,1.05,2026-04-30,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote026,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0784,rec:assinanteEmissaoLote026,rec:documentacaoAcademicaLote026,rec:historicoLote026,rec:iesRegistradoraLote02,rec:diplomadoLote026,rec:cursoLote026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote027,iri,18,ont:DiplomaDigital,Diploma 029,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote027,rec:diplomaLote027,,ont:DiplomaDigital,Diploma 029,Diploma 029,,,,,,,,,,,,,,,,urn:fake:diploma:029,,,,,,,,,,rec:registroLote027,homologacao,rec:iesEmissoraLote07,1.05,2026-05-03,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote027,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0785,rec:assinanteEmissaoLote027,rec:documentacaoAcademicaLote027,rec:historicoLote027,rec:iesRegistradoraLote03,rec:diplomadoLote027,rec:cursoLote027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote028,iri,18,ont:DiplomaDigital,Diploma 030,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote028,rec:diplomaLote028,,ont:DiplomaDigital,Diploma 030,Diploma 030,,,,,,,,,,,,,,,,urn:fake:diploma:030,,,,,,,,,,rec:registroLote028,producao,rec:iesEmissoraLote08,1.05,2026-05-06,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote028,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0786,rec:assinanteEmissaoLote028,rec:documentacaoAcademicaLote028,rec:historicoLote028,rec:iesRegistradoraLote04,rec:diplomadoLote028,rec:cursoLote028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote029,iri,18,ont:DiplomaDigital,Diploma 031,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote029,rec:diplomaLote029,,ont:DiplomaDigital,Diploma 031,Diploma 031,,,,,,,,,,,,,,,,urn:fake:diploma:031,,,,,,,,,,rec:registroLote029,homologacao,rec:iesEmissoraLote09,1.05,2026-05-09,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote029,ont:Revogado,CODIGO-VALIDACAO-FICTICIO-0787,rec:assinanteEmissaoLote029,rec:documentacaoAcademicaLote029,rec:historicoLote029,rec:iesRegistradoraLote05,rec:diplomadoLote029,rec:cursoLote029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote030,iri,18,ont:DiplomaDigital,Diploma 032,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote030,rec:diplomaLote030,,ont:DiplomaDigital,Diploma 032,Diploma 032,,,,,,,,,,,,,,,,urn:fake:diploma:032,,,,,,,,,,rec:registroLote030,producao,rec:iesEmissoraLote10,1.05,2026-05-12,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote030,ont:Anulado,CODIGO-VALIDACAO-FICTICIO-0788,rec:assinanteEmissaoLote030,rec:documentacaoAcademicaLote030,rec:historicoLote030,rec:iesRegistradoraLote06,rec:diplomadoLote030,rec:cursoLote030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote031,iri,18,ont:DiplomaDigital,Diploma 033,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote031,rec:diplomaLote031,,ont:DiplomaDigital,Diploma 033,Diploma 033,,,,,,,,,,,,,,,,urn:fake:diploma:033,,,,,,,,,,rec:registroLote031,homologacao,rec:iesEmissoraLote01,1.05,2026-05-15,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote031,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0789,rec:assinanteEmissaoLote031,rec:documentacaoAcademicaLote031,rec:historicoLote031,rec:iesRegistradoraLote07,rec:diplomadoLote031,rec:cursoLote031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote032,iri,18,ont:DiplomaDigital,Diploma 034,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote032,rec:diplomaLote032,,ont:DiplomaDigital,Diploma 034,Diploma 034,,,,,,,,,,,,,,,,urn:fake:diploma:034,,,,,,,,,,rec:registroLote032,producao,rec:iesEmissoraLote02,1.05,2026-05-18,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote032,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0790,rec:assinanteEmissaoLote032,rec:documentacaoAcademicaLote032,rec:historicoLote032,rec:iesRegistradoraLote08,rec:diplomadoLote032,rec:cursoLote032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote033,iri,18,ont:DiplomaDigital,Diploma 035,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote033,rec:diplomaLote033,,ont:DiplomaDigital,Diploma 035,Diploma 035,,,,,,,,,,,,,,,,urn:fake:diploma:035,,,,,,,,,,rec:registroLote033,homologacao,rec:iesEmissoraLote03,1.05,2026-05-21,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote033,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0791,rec:assinanteEmissaoLote033,rec:documentacaoAcademicaLote033,rec:historicoLote033,rec:iesRegistradoraLote01,rec:diplomadoLote033,rec:cursoLote033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote034,iri,18,ont:DiplomaDigital,Diploma 036,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote034,rec:diplomaLote034,,ont:DiplomaDigital,Diploma 036,Diploma 036,,,,,,,,,,,,,,,,urn:fake:diploma:036,,,,,,,,,,rec:registroLote034,producao,rec:iesEmissoraLote04,1.05,2026-05-24,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote034,ont:Revogado,CODIGO-VALIDACAO-FICTICIO-0792,rec:assinanteEmissaoLote034,rec:documentacaoAcademicaLote034,rec:historicoLote034,rec:iesRegistradoraLote02,rec:diplomadoLote034,rec:cursoLote034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote035,iri,18,ont:DiplomaDigital,Diploma 037,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote035,rec:diplomaLote035,,ont:DiplomaDigital,Diploma 037,Diploma 037,,,,,,,,,,,,,,,,urn:fake:diploma:037,,,,,,,,,,rec:registroLote035,homologacao,rec:iesEmissoraLote05,1.05,2026-05-27,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote035,ont:Anulado,CODIGO-VALIDACAO-FICTICIO-0793,rec:assinanteEmissaoLote035,rec:documentacaoAcademicaLote035,rec:historicoLote035,rec:iesRegistradoraLote03,rec:diplomadoLote035,rec:cursoLote035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote036,iri,18,ont:DiplomaDigital,Diploma 038,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote036,rec:diplomaLote036,,ont:DiplomaDigital,Diploma 038,Diploma 038,,,,,,,,,,,,,,,,urn:fake:diploma:038,,,,,,,,,,rec:registroLote036,producao,rec:iesEmissoraLote06,1.05,2026-05-30,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote036,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0794,rec:assinanteEmissaoLote036,rec:documentacaoAcademicaLote036,rec:historicoLote036,rec:iesRegistradoraLote04,rec:diplomadoLote036,rec:cursoLote036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote037,iri,18,ont:DiplomaDigital,Diploma 039,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote037,rec:diplomaLote037,,ont:DiplomaDigital,Diploma 039,Diploma 039,,,,,,,,,,,,,,,,urn:fake:diploma:039,,,,,,,,,,rec:registroLote037,homologacao,rec:iesEmissoraLote07,1.05,2026-06-02,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote037,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0795,rec:assinanteEmissaoLote037,rec:documentacaoAcademicaLote037,rec:historicoLote037,rec:iesRegistradoraLote05,rec:diplomadoLote037,rec:cursoLote037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote038,iri,18,ont:DiplomaDigital,Diploma 040,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote038,rec:diplomaLote038,,ont:DiplomaDigital,Diploma 040,Diploma 040,,,,,,,,,,,,,,,,urn:fake:diploma:040,,,,,,,,,,rec:registroLote038,producao,rec:iesEmissoraLote08,1.05,2026-06-05,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote038,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0796,rec:assinanteEmissaoLote038,rec:documentacaoAcademicaLote038,rec:historicoLote038,rec:iesRegistradoraLote06,rec:diplomadoLote038,rec:cursoLote038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote039,iri,18,ont:DiplomaDigital,Diploma 041,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote039,rec:diplomaLote039,,ont:DiplomaDigital,Diploma 041,Diploma 041,,,,,,,,,,,,,,,,urn:fake:diploma:041,,,,,,,,,,rec:registroLote039,homologacao,rec:iesEmissoraLote09,1.05,2026-06-08,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote039,ont:Revogado,CODIGO-VALIDACAO-FICTICIO-0797,rec:assinanteEmissaoLote039,rec:documentacaoAcademicaLote039,rec:historicoLote039,rec:iesRegistradoraLote07,rec:diplomadoLote039,rec:cursoLote039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote040,iri,18,ont:DiplomaDigital,Diploma 042,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote040,rec:diplomaLote040,,ont:DiplomaDigital,Diploma 042,Diploma 042,,,,,,,,,,,,,,,,urn:fake:diploma:042,,,,,,,,,,rec:registroLote040,producao,rec:iesEmissoraLote10,1.05,2026-06-11,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote040,ont:Anulado,CODIGO-VALIDACAO-FICTICIO-0798,rec:assinanteEmissaoLote040,rec:documentacaoAcademicaLote040,rec:historicoLote040,rec:iesRegistradoraLote08,rec:diplomadoLote040,rec:cursoLote040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote041,iri,18,ont:DiplomaDigital,Diploma 043,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote041,rec:diplomaLote041,,ont:DiplomaDigital,Diploma 043,Diploma 043,,,,,,,,,,,,,,,,urn:fake:diploma:043,,,,,,,,,,rec:registroLote041,homologacao,rec:iesEmissoraLote01,1.05,2026-06-14,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote041,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0799,rec:assinanteEmissaoLote041,rec:documentacaoAcademicaLote041,rec:historicoLote041,rec:iesRegistradoraLote01,rec:diplomadoLote041,rec:cursoLote041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote042,iri,18,ont:DiplomaDigital,Diploma 044,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote042,rec:diplomaLote042,,ont:DiplomaDigital,Diploma 044,Diploma 044,,,,,,,,,,,,,,,,urn:fake:diploma:044,,,,,,,,,,rec:registroLote042,producao,rec:iesEmissoraLote02,1.05,2026-06-17,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote042,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0800,rec:assinanteEmissaoLote042,rec:documentacaoAcademicaLote042,rec:historicoLote042,rec:iesRegistradoraLote02,rec:diplomadoLote042,rec:cursoLote042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote043,iri,18,ont:DiplomaDigital,Diploma 045,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote043,rec:diplomaLote043,,ont:DiplomaDigital,Diploma 045,Diploma 045,,,,,,,,,,,,,,,,urn:fake:diploma:045,,,,,,,,,,rec:registroLote043,homologacao,rec:iesEmissoraLote03,1.05,2026-06-20,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote043,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0801,rec:assinanteEmissaoLote043,rec:documentacaoAcademicaLote043,rec:historicoLote043,rec:iesRegistradoraLote03,rec:diplomadoLote043,rec:cursoLote043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote044,iri,18,ont:DiplomaDigital,Diploma 046,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote044,rec:diplomaLote044,,ont:DiplomaDigital,Diploma 046,Diploma 046,,,,,,,,,,,,,,,,urn:fake:diploma:046,,,,,,,,,,rec:registroLote044,producao,rec:iesEmissoraLote04,1.05,2026-06-23,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote044,ont:Revogado,CODIGO-VALIDACAO-FICTICIO-0802,rec:assinanteEmissaoLote044,rec:documentacaoAcademicaLote044,rec:historicoLote044,rec:iesRegistradoraLote04,rec:diplomadoLote044,rec:cursoLote044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote045,iri,18,ont:DiplomaDigital,Diploma 047,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote045,rec:diplomaLote045,,ont:DiplomaDigital,Diploma 047,Diploma 047,,,,,,,,,,,,,,,,urn:fake:diploma:047,,,,,,,,,,rec:registroLote045,homologacao,rec:iesEmissoraLote05,1.05,2026-06-26,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote045,ont:Anulado,CODIGO-VALIDACAO-FICTICIO-0803,rec:assinanteEmissaoLote045,rec:documentacaoAcademicaLote045,rec:historicoLote045,rec:iesRegistradoraLote05,rec:diplomadoLote045,rec:cursoLote045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote046,iri,18,ont:DiplomaDigital,Diploma 048,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote046,rec:diplomaLote046,,ont:DiplomaDigital,Diploma 048,Diploma 048,,,,,,,,,,,,,,,,urn:fake:diploma:048,,,,,,,,,,rec:registroLote046,producao,rec:iesEmissoraLote06,1.05,2026-06-29,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote046,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0804,rec:assinanteEmissaoLote046,rec:documentacaoAcademicaLote046,rec:historicoLote046,rec:iesRegistradoraLote06,rec:diplomadoLote046,rec:cursoLote046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote047,iri,18,ont:DiplomaDigital,Diploma 049,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote047,rec:diplomaLote047,,ont:DiplomaDigital,Diploma 049,Diploma 049,,,,,,,,,,,,,,,,urn:fake:diploma:049,,,,,,,,,,rec:registroLote047,homologacao,rec:iesEmissoraLote07,1.05,2026-07-02,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote047,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0805,rec:assinanteEmissaoLote047,rec:documentacaoAcademicaLote047,rec:historicoLote047,rec:iesRegistradoraLote07,rec:diplomadoLote047,rec:cursoLote047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote048,iri,18,ont:DiplomaDigital,Diploma 050,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote048,rec:diplomaLote048,,ont:DiplomaDigital,Diploma 050,Diploma 050,,,,,,,,,,,,,,,,urn:fake:diploma:050,,,,,,,,,,rec:registroLote048,producao,rec:iesEmissoraLote08,1.05,2026-07-05,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote048,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0806,rec:assinanteEmissaoLote048,rec:documentacaoAcademicaLote048,rec:historicoLote048,rec:iesRegistradoraLote08,rec:diplomadoLote048,rec:cursoLote048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote049,iri,18,ont:DiplomaDigital,Diploma 051,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote049,rec:diplomaLote049,,ont:DiplomaDigital,Diploma 051,Diploma 051,,,,,,,,,,,,,,,,urn:fake:diploma:051,,,,,,,,,,rec:registroLote049,homologacao,rec:iesEmissoraLote09,1.05,2026-07-08,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote049,ont:Revogado,CODIGO-VALIDACAO-FICTICIO-0807,rec:assinanteEmissaoLote049,rec:documentacaoAcademicaLote049,rec:historicoLote049,rec:iesRegistradoraLote01,rec:diplomadoLote049,rec:cursoLote049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote050,iri,18,ont:DiplomaDigital,Diploma 052,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote050,rec:diplomaLote050,,ont:DiplomaDigital,Diploma 052,Diploma 052,,,,,,,,,,,,,,,,urn:fake:diploma:052,,,,,,,,,,rec:registroLote050,producao,rec:iesEmissoraLote10,1.05,2026-07-11,rec:plataformaConsultaPublicaFicticia,rec:assinaturaLote050,ont:Anulado,CODIGO-VALIDACAO-FICTICIO-0808,rec:assinanteEmissaoLote050,rec:documentacaoAcademicaLote050,rec:historicoLote050,rec:iesRegistradoraLote02,rec:diplomadoLote050,rec:cursoLote050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:diplomaLote051,iri,18,ont:DiplomaDigital,Diploma 053,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#diplomaLote051,rec:diplomaLote051,,ont:DiplomaDigital,Diploma 053,Diploma 053,,,,,,,,,,,,,,,,urn:fake:diploma:053,,,,,,,,,,rec:registroLote051,homologacao,rec:iesEmissoraLote01,1.05,2026-07-14,rec:plataformaGovBrAcademicoFicticio,rec:assinaturaLote051,ont:Ativo,CODIGO-VALIDACAO-FICTICIO-0809,rec:assinanteEmissaoLote051,rec:documentacaoAcademicaLote051,rec:historicoLote051,rec:iesRegistradoraLote03,rec:diplomadoLote051,rec:cursoLote051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
